id,street,city,state,postal_code,country
a165e99c-62ec-46c4-b098-9faa9553be4c,31489 Alexis Mountain Suite 921,South Richard,North Carolina,59005,Japan
409786e2-14cc-4a7b-ab13-afd73c7feb73,446 Brianna Haven,Alexandrabury,Alabama,13907,Peru
7d190d90-e72c-4e8e-ba60-50aa1e44897c,81808 George Ranch,Priceville,Kansas,40152,Algeria
62e1a594-7184-497a-968a-f010dfd1a908,57467 Hammond Views,Justinside,Nevada,85808,Svalbard & Jan Mayen Islands
8209f306-fec4-43e4-8771-add1770a5c64,67564 Perez Crossing,Johnsonstad,Idaho,12952,South Africa
f591f505-4454-4fd7-a70a-c00b7e0530c9,946 Rios Alley,East Shellyburgh,West Virginia,69950,San Marino
9e5e07a5-5077-43e8-bf28-68f81dad74e3,52374 Linda Knolls Apt. 065,East Alicia,Florida,08875,Marshall Islands
2c0aee1c-e9a9-4ebd-a282-a875703c8920,484 Stephanie Ford,West Frankstad,Wisconsin,90428,Argentina
7536c75d-1d5d-4c8c-8e52-176710861bbe,968 Michael Views Apt. 412,East Dianaville,Indiana,76759,French Southern Territories
588dbc25-2aaf-4806-a616-2f364cd88269,53460 Terri Fords Apt. 762,Tinabury,South Carolina,46612,Western Sahara
3fe7625a-66f9-430d-b948-ecc015cdba29,07059 Tammy Stravenue Suite 722,Richardshire,North Carolina,47484,Uzbekistan
a07afd91-165e-4be7-8747-f55d995b25be,13246 Stephen Glens Suite 886,Reidbury,Rhode Island,48688,Macao
b7c456d9-7bfa-4146-bf7f-e175ece0e4a4,6930 Hayes Parkway Apt. 077,West Jared,Connecticut,11193,Bangladesh
d720576a-94d2-40d9-808c-aabc0954b784,413 Karen Valleys,New Sandrahaven,Mississippi,67915,Bangladesh
15530685-5087-4690-b65c-afd2d6fbb996,2662 Amanda Trace Suite 199,New Jasminetown,South Dakota,90561,Portugal
94317fcc-d060-4ecb-bcad-7bbdd9253497,4903 Nicolas Springs,Lesterstad,North Dakota,84809,Montenegro
1f631992-f18f-4637-8837-67530ea2d658,9098 Austin Ways Suite 851,Port Stephanie,Maine,32593,French Southern Territories
b0e8cfb4-2578-47ad-8581-2bb6b70ce7f3,644 Conway Fork Apt. 580,New Valeriefort,Florida,11405,Turks and Caicos Islands
628d3770-cef5-4f1d-9bd3-d484fd74f034,74733 Walton Motorway Apt. 840,East Kristinaland,Minnesota,77196,Germany
11b0f0f2-d573-4133-8bf2-85f39fcd9801,845 Stephanie Mill Suite 383,Candaceville,Minnesota,66843,Tanzania
06d5141c-1be9-4b8b-b4af-2d853b88e481,996 Tasha Forge Suite 909,Port Christine,West Virginia,31285,France
4cdfc15c-5a15-4ea7-9698-fde4ed780443,05588 Jessica Fort,Paulchester,Virginia,35612,Macao
a3f6ea33-da01-44be-a21c-2974d984c58f,15835 Katie Roads,Lewismouth,Virginia,90654,Congo
2f1c6779-0c2a-4168-beef-875e4c495378,70894 Garcia Dale Suite 932,Theresashire,New Hampshire,87616,Azerbaijan
2e4eb9e4-2442-473c-b370-45e6dd503651,9889 Collins Islands Suite 311,North Richardbury,Hawaii,16444,Tuvalu
f400a4c4-1899-4bb0-b2a3-c0945ba3f1b5,886 Perez Ford Suite 839,Carlosbury,Pennsylvania,41143,Albania
7ab88704-b2f0-4058-bb12-fbe707533f59,67098 Lucas Valleys,Larrytown,Michigan,34610,Denmark
c04d3e89-5cf1-424d-8d58-adee6c9b6d58,2268 Carrillo Row Suite 726,Port Saraburgh,Hawaii,42870,Holy See (Vatican City State)
95f7cf41-04a1-48f8-9b6e-1f945fc9fc7f,22639 Thompson Ford Apt. 670,Port Amanda,South Dakota,16224,Liechtenstein
6c3a348c-ef40-430c-88a5-046cee08904e,366 Gomez Views Apt. 706,Millermouth,California,86895,Chile
72c7a2d7-1e3b-4b90-8eeb-f3dbbf404eb7,648 Susan Neck,Robertbury,Nebraska,13406,Macao
5709b5ab-d697-41ad-bc84-0f090a52b31b,8570 Melanie Motorway Apt. 353,Port Anthony,Missouri,72544,Iceland
21e2f4b1-e81e-4532-ad04-7b1d2cbd6cb2,2602 Veronica Crest,East Carlastad,Nevada,47363,Uzbekistan
beeb9a88-eb47-4b57-9719-c4bbaafdb441,86242 Ramirez Vista Suite 918,New Jason,New Jersey,49210,Mexico
5ef4809f-4996-4ac2-8e32-d69dc9bb32f3,0259 Barrett Divide Apt. 400,East Phillipborough,Vermont,24780,Liberia
8773e089-ad46-492c-9ae3-eecfdace9f0f,86293 Samantha Mills Apt. 465,South Jamesville,Pennsylvania,21598,Morocco
5f2c4ee4-3a65-47a4-8a6f-eb5e99cfb0bb,541 Jones Ramp Suite 803,Lake Jonathanchester,Nevada,02257,Belgium
11031a31-0bfc-419e-a3c8-f3c8ace9a5bc,64996 Garcia Freeway Suite 945,West Keith,Alabama,83643,Israel
bec62da6-08f7-4a04-bd18-9e32d53b9542,16245 Jerry Pine Apt. 633,Michaelside,Arizona,70351,Aruba
081f10e5-7ae5-4dcf-b13c-447d66a4e950,2002 Herman Plaza Suite 684,New Levi,Georgia,35910,Switzerland
bfa88be8-f8b5-426a-b81a-d9c2c7c6a315,5954 Wilkerson Lodge Suite 151,Henryport,Tennessee,21944,Niue
6e8b5092-eee7-4b93-ac83-3f2fd84ec43b,96407 David Trafficway Apt. 276,Aliciabury,Florida,46634,Haiti
7371fd24-8404-42d1-87e1-fb4ea6f6bbe9,929 Reid Isle,Port Lindaland,Arizona,12188,Andorra
a893c30e-00e6-4e86-8907-01776198144d,16374 Jennifer Plains,Daviston,California,86862,Luxembourg
6d7bec9e-cb99-41f7-a37e-05678f700414,95646 Paul Pass,East Teresa,Louisiana,48083,Guernsey
a59491a9-114d-4ae2-8c2d-2f44d99f0db6,045 Joshua Via,North Amy,Delaware,05574,Cocos (Keeling) Islands
f9606948-d9d1-4490-9a8e-8ebb6cecbf3a,04487 Jonathan Lodge,Melindahaven,Colorado,91157,Samoa
c85a5eb5-ab93-4618-ab83-1283ad8b7b75,7137 Danielle Shores,Randallshire,West Virginia,28401,Papua New Guinea
955365ac-d257-450a-b543-df7c4489b55a,038 Turner Ranch,Lake Petershire,Nevada,00878,Liechtenstein
772e1378-f14e-4583-b928-6998f2d7757d,79517 Vincent Ports Suite 034,East Jenniferfort,Indiana,16428,Poland
d41f37a8-104d-4d28-91e0-c2e51954b413,6424 Rodriguez Landing,Marshalltown,South Dakota,74615,Australia
54c1549c-14c5-409c-8f97-bc35743483ff,28089 Blackwell Underpass Apt. 755,Douglasside,Michigan,17248,Canada
d707b8b4-a1ff-4ffe-b9b3-23a7b5d4321d,7515 Peters Street Apt. 805,Hobbsfort,Maine,59082,Croatia
edcae290-0dea-4019-b52c-56577cd6803a,26841 Savannah Shores Apt. 648,North Christina,Maryland,22984,United States of America
432042ee-f2f8-493c-8642-3603376a1814,317 Mason Fort Suite 498,Matthewhaven,Colorado,64289,Panama
f956989f-3148-4a9e-ba66-6b1c8f91d43a,2534 Sheryl Place,Calebstad,Utah,82758,Fiji
6cf270ef-77d3-4cf2-a194-2352cfff2641,09538 Tracy Summit Apt. 795,South Dorisberg,Wisconsin,77617,Myanmar
068467af-a173-4a63-9399-4868088b2f2e,526 Rangel Park,East Cheryl,California,18951,Montserrat
f554d822-758a-44b0-8dbf-14f368dfdd5c,014 Debra Underpass Apt. 083,New Cherylside,Illinois,76960,Martinique
63943e5d-6fad-4d62-88f2-4890e066ebdd,1926 Mathews Parkways,Port Danielchester,Colorado,77165,Lithuania
5860131c-b000-4322-afb6-e60c3721aed3,4318 Hays Mills Apt. 201,Catherineport,Wisconsin,14411,United States Minor Outlying Islands
aaf6754a-3c4b-4753-9723-69b62291aa58,02600 Carlos Fields,Susanton,New York,27053,Portugal
a22f1a85-eb97-4865-8489-9aa00fda9e14,6690 Williams Views,North Douglas,Ohio,57263,New Caledonia
304bc930-d6b3-45dc-8676-8ff7051cc461,74398 Johnson Park Suite 374,Melissaport,South Dakota,30972,Egypt
e161c79b-1cd3-42aa-8b78-ced97a429dbd,311 Brenda Groves Suite 456,South Joshua,Mississippi,57744,New Zealand
6665a6a3-d4db-4b5b-bac2-16f798fbca4a,39231 Chloe Road Apt. 869,Tiffanyshire,Texas,02922,Malawi
290868e5-eb33-4a31-8b9f-2ecde9f3b48c,489 Hanson Lodge,Coxside,Arizona,71060,Montenegro
77dad726-0274-4f99-8611-75e8fc04c2b6,71393 Smith Estate Apt. 085,Andrewfurt,Kentucky,32997,Comoros
a570a651-a1bc-494f-8eaa-02082f68d357,53783 Paul Road,North Virginia,Georgia,60421,Turks and Caicos Islands
7aba1790-9c01-4119-b413-62e569c4af2a,44136 Cynthia Ferry Apt. 838,Port Jon,Florida,92968,Dominican Republic
cba9fdfa-390d-4ac2-bf3e-18df038b2939,3012 Jones Stream Apt. 903,South Lindaview,Tennessee,76912,Swaziland
7afa387a-d793-43d9-bf4c-a67ec7dfa520,7141 Gomez Streets Suite 677,Lake Dakota,Kansas,19441,French Southern Territories
3b776c34-fe37-4bc5-9423-e98494513dd4,967 Barber Mountain,Lake Stephaniehaven,Delaware,07008,Northern Mariana Islands
0b1877ab-1518-426f-8cba-4e4c00a7e816,41012 Miller Plains Suite 199,Lake Joshua,Hawaii,28519,Italy
9f80ad3e-21c5-44f6-8017-2e9e7e187d32,32416 Greene Grove,East Ethanside,Georgia,32705,Latvia
de56e230-7abc-4757-83d4-f4e2750e9582,0465 Salas Course,Sandersberg,North Dakota,21939,Uruguay
f81ae5f9-6aaa-4e66-8981-dbe85ef845a8,6850 Nicholas Wall Apt. 174,West Thomaston,South Dakota,05085,Lesotho
58fc38b7-b78b-4b43-9117-9f7e95dd23e9,28979 Moore Shores Suite 017,Lake Alicia,South Carolina,07226,Belarus
61402c87-a2c8-414a-a667-05c17c87687d,0249 William Drive,West Jordan,Texas,93279,Mauritania
3a85529e-bb77-4aa8-9f9a-d231c874d988,31995 Paul Causeway,Lake Justintown,Texas,48811,Vietnam
23c05123-d391-4893-8f54-8eb04cd6b4ce,1703 Jones Cape,East Charles,Alaska,50339,Suriname
8a62a7d0-994f-4abe-bdde-abb73f135e18,72033 Michael Lodge Apt. 186,East Joefurt,South Carolina,53092,Lithuania
8b5545f1-df03-4607-896d-19976dde59d6,7671 Kelly Lane Suite 265,Hunterborough,Illinois,07013,Korea
ddd0f732-ed39-460f-ba77-1ba1d6c85679,166 Walters Tunnel,West Andreastad,Nevada,78810,Lebanon
a9d0e623-a035-4e59-97eb-5bb592232fde,9273 Carrie Estates Suite 390,South Christine,Minnesota,80196,Oman
d2e52d16-d015-46ed-8157-8b93f768ab03,9021 Robertson Lights Suite 501,Taylorstad,Washington,64828,Serbia
5ed7806f-d60f-4ff5-9f0f-0746b5810583,134 Molly Park,Baileychester,Delaware,66184,Maldives
9029c502-b5b6-444d-b247-861bdbefdde7,6538 Andrew Station,Andrewschester,Ohio,96018,Congo
d5fc0193-823d-4051-94fa-2d83606c113e,539 Bennett Street,Velasquezland,Delaware,78076,Timor-Leste
510d1104-9597-4270-95c6-9e4c04b33724,89808 Higgins Circle Suite 503,West Amanda,California,03055,Congo
b89ee86e-7113-4954-b072-a8b44abe7a8d,0132 Payne Place Apt. 379,Jonesfurt,Minnesota,23169,Senegal
d2052dc0-34dc-4cd2-8c83-9c3b9940e327,97512 Jones Orchard,North Jasonport,Connecticut,83158,Mali
d54515cb-51ca-45df-8985-464062ebb3c1,00972 Morgan Radial Apt. 137,East Nicoleshire,Maryland,46091,Benin
2aaded00-5216-4c75-a613-76549be5f4e8,4767 Graham Center Suite 692,North Hollyville,Vermont,54289,Uruguay
6e2a2e42-bc98-4def-a7ca-547a5abc38ad,24989 Jamie Ranch,West Kathleen,Alaska,32550,Ukraine
d596f83a-9894-4ed5-83f9-8f880c75684b,34767 Carter Islands Apt. 822,Theresaburgh,Georgia,98180,Solomon Islands
58efe3a3-541e-413b-aefe-76fcaf606857,53990 Brittany Path,North Shawnfurt,West Virginia,45799,Antarctica (the territory South of 60 deg S)
785fd383-c5a0-4666-87dd-f3f71bfe03ce,392 Russell Corner Apt. 094,Lake Rebecca,Missouri,86256,Cote d'Ivoire
eeb4995c-cb3a-496f-a1d9-597705b9ca03,10738 Thompson Parks,Lake Tiffany,New Hampshire,90832,Fiji
5ce00afe-8272-421b-8b51-8318767f4c85,82992 Rebecca Knolls Suite 653,Janetbury,Nebraska,83891,Jersey
3a25ed67-c48b-4d94-afcf-6c251e7a7351,246 Peters Cliffs Apt. 994,Justinmouth,Colorado,19170,Micronesia
d10c068b-f812-4552-8c6b-d17fbf751d3f,40745 Debra Well Apt. 866,Port Charles,California,36129,Bermuda
b83f9917-5fad-4999-8c65-86e7360b951c,368 Sharon Views,Cochranfurt,Louisiana,91185,Oman
3c340788-8c0b-41c3-b8a3-c514eca0756e,9553 Nathan Lodge,Alanview,Colorado,34752,Ireland
c58d30bc-ccd8-414f-a0fa-4b19a96f7759,625 Kyle Ranch,Kennethchester,West Virginia,56246,United Arab Emirates
f3726f7a-0ae9-44b6-8804-864b6055d8a2,53321 Ann Knoll,Lake Sarahville,Ohio,78808,Mauritius
1759e6ca-f4a8-4b6d-94d9-aaf30d9df45c,1710 William View,Danielsside,Michigan,33583,Bangladesh
bda42e66-6ccd-49b7-ba2b-d12a2e95a271,6790 Garcia Run,Port Ryanbury,Nevada,33095,Comoros
3bf8d130-53fb-4846-be52-9956bdd4f22e,516 Jennifer Green Suite 467,Tonyhaven,Illinois,47928,Croatia
f2df22d2-4e38-4890-a91c-f31be848df4c,07798 Jones Mills Suite 040,New Johnstad,Maine,02984,Korea
303d5b71-74e9-4be5-9b05-4bf6fbe538a4,950 Matthew Fields,Mahoneyview,Nebraska,93935,Cuba
a3e40a81-1d81-4b6d-ae00-30bcea4f7714,6211 Alexandra Mountain,South Brent,Tennessee,43009,United States Minor Outlying Islands
b6d572d8-1ff3-4f15-9435-0a8ae0b21e77,69966 Smith River,South Annastad,Vermont,61557,Ghana
3747efbf-4a11-4deb-9e6d-7e8b9e6f62da,2376 Lopez Drive Suite 185,North Alicia,South Carolina,90525,Lithuania
e762b92c-5f14-4f46-ad7b-e6f81fc32eb5,738 Reynolds Inlet,Kimberlyport,Iowa,36752,Jersey
d607f9ea-c67c-4f43-bd9d-e3171ab00136,79893 Brian Streets Apt. 441,New Carrieberg,Louisiana,52788,Luxembourg
91015a94-7561-4dfe-8709-c2e0b1f7dd6e,5934 Stephen Islands Suite 508,Ashleytown,Hawaii,08991,South Georgia and the South Sandwich Islands
f04ae3f2-5bb8-4d73-b91e-98c93970bc2a,8684 Isabel Forest Apt. 104,Justinberg,Kentucky,63340,Bangladesh
628add25-5e07-41ae-8230-13da16a51219,40890 Amy Branch Suite 015,Vargasburgh,Virginia,32249,Serbia
d3af4a83-c950-4ebb-b134-942ed7837c71,97084 Bailey Pass,Bellburgh,Vermont,26387,Sierra Leone
4d36262c-686c-487d-8bb3-881f0449eb1b,00124 Dustin Spur Apt. 843,New Dustinstad,California,91295,Germany
d0bc446c-5029-4c03-bef0-1d00c3d85207,6653 Smith Mount,Haleyborough,Oklahoma,19461,Syrian Arab Republic
a6bf7859-4324-4e03-a133-3f98e8c5ad43,882 Reyes Streets,Vargasland,New Jersey,43316,Mauritania
88ca3dd5-13dd-469f-abe7-5ca6a548d5be,85534 Angelica Center Suite 678,New Beth,Alaska,52337,Guadeloupe
98f4167f-a37d-4161-b85f-5763d1b12bdb,350 Ethan Fort Suite 509,Stephanieburgh,Arizona,88117,Peru
8f2f5b8d-f7b9-4d55-b2df-3899307fc4cf,15906 Frederick Walk,South Thomasberg,Oregon,32851,Senegal
d0ab0085-8c71-4b83-bf51-234a7f834b0d,731 Garrett Village,Andrewstad,Wyoming,77713,Haiti
2d7f6494-9433-4549-b605-2786d5bdf728,4285 Justin Shore,Lake Christopherport,Vermont,60329,Luxembourg
094882ee-5b98-4cdb-a9f7-c82fdca0e916,210 Diana Point,East Maureenland,Arizona,92864,Mayotte
e70f3851-561c-487e-82cd-18e24c14a615,745 Foster Spring,Schwartzburgh,Arizona,12642,Bouvet Island (Bouvetoya)
2cfd7b43-ce30-4f0a-96c4-13ab970bbdf8,0843 Martin Knoll Suite 659,Port Anamouth,Hawaii,48960,Luxembourg
a1653a15-4bba-4c3f-b22d-37d70b6f59fa,944 Smith Club Apt. 076,Wilsonview,Oregon,25377,Saint Pierre and Miquelon
8c54fe85-cccb-442d-8f96-7d1f4a0a4ed3,5555 Nicole Rue,Hutchinsonview,West Virginia,08783,Montserrat
80f298ef-6550-4ba3-93f4-e1876f4e15e9,089 Kimberly Union,Mccoychester,Utah,40822,Macao
26892bb4-298e-4273-aa94-9c9c391a349d,385 Kurt Burgs,North Josephtown,Iowa,63127,Ukraine
18d00d62-9bc0-44df-a204-f9507fa336c2,8038 William Extensions,New Christyhaven,Alabama,85904,Jordan
04f22382-631f-498e-a90b-37699238aa00,74744 Anthony Wells Apt. 419,Rodriguezport,Idaho,20432,Mali
0ce2e638-fac0-4ff9-b631-4d75ab39aa4c,648 Mark Highway,North Bruce,Idaho,91285,Nepal
8886b6cc-a681-48d4-b828-53f051cc6cac,53398 Morgan Cape Apt. 053,West Carolineburgh,Vermont,34554,Saint Barthelemy
28e5d7bb-880d-4ebd-99a0-a86c67424126,19950 Watts Stream Suite 892,Paulfort,Oregon,44785,New Caledonia
b46ed794-e708-4de9-9f44-e8c1912f10ce,30113 Hunter Tunnel Suite 363,South Justin,Maine,57540,Guam
179d81d5-79e0-444b-9f59-bd3a04d49dfa,37784 Daniel Island,Garciachester,Ohio,62214,Saint Martin
fd34e4a7-be88-46fa-a3d0-40c1282f7172,9176 Ashley Plaza,Priceport,Utah,88757,Cayman Islands
8b78e6be-19b7-42c5-9be0-f3e929a8df35,512 Hunter Divide,Lanemouth,Nebraska,53667,Niger
25328c53-bd0e-4afb-9943-286356eb2196,633 Chelsea Junction,South Mary,New York,44538,Montserrat
31ac5fa2-9fb3-45b5-895b-1ba23bc782c5,74664 Ramos Plain Apt. 461,East Michaelport,Oregon,82583,France
f8666d4e-bfc1-4899-b52d-5e7df40751ee,745 Kurt Wells,East Kennethbury,Rhode Island,20411,Argentina
df7201cf-9919-43c7-81e5-f1fb3cf9ac3d,5697 Charles Walks Apt. 004,Oliviashire,New Mexico,42297,Switzerland
0739e157-9803-4dfc-bb24-56f528565fb0,96782 Jones Bypass Apt. 798,West Deborah,New Hampshire,17385,Congo
404fb8ce-962c-48cc-9a91-a518c170b762,911 Krueger View Apt. 098,Martinezville,Louisiana,53151,Mauritania
9834c9e1-8844-4bb2-8a98-9235b5710888,90318 John Islands,Derekhaven,Florida,17916,Georgia
e15d67e7-9bbb-4451-bff9-5c4d47ea859e,377 Foley Lakes,Nancymouth,Kansas,56154,Venezuela
b956e3fd-9e48-4e1d-8897-5fb69a5ad7ab,1876 Catherine Points Apt. 207,Georgeview,North Carolina,31815,Botswana
16e351ac-5141-4456-b218-f4e9d4abd215,122 Jose Village Suite 646,South Carolynville,Wisconsin,36290,Kazakhstan
67cb4951-5e16-4db6-b50f-cf4fd4d7c99b,236 Nicholas Lodge Apt. 595,Nathanberg,Pennsylvania,21501,Germany
e5aeb1e0-9cc7-4d34-a11a-92a5213c28ef,6133 Tony Mountains,Lucasfurt,Maryland,38482,Barbados
9176c3c7-0432-4116-ad33-ce0a25e89cdb,8830 Richardson Shores Apt. 278,West Kristina,Missouri,67121,Egypt
9bcb6fdd-4e9a-460b-9b48-a70412596623,9112 Daniel Isle,New Lucas,Wyoming,05262,Benin
6eca8bef-d532-41a2-a463-6df9290da961,5402 Janet Dam Suite 895,East Rachelland,Minnesota,94108,Christmas Island
08d45ee7-97a7-4cbf-9cc6-ec396f8e28f6,9243 Pena Plain Suite 924,Maryport,Nevada,49397,Israel
195a51ea-ad91-4f0f-8929-8e4e03260d13,09941 Laura Fords,Martinchester,Washington,85992,Sri Lanka
dc44aecb-7699-4ba9-975b-481c3d6e67e7,6402 Kenneth Shore,Port Ashleyside,New Jersey,36688,Tuvalu
e8fab526-14a2-4df5-9114-4586a406a473,51292 Kristi Track,Yolandamouth,Minnesota,68830,Mali
7c8306fb-3c4f-40cf-9784-1374a9baeddb,8901 Tara Ways Apt. 444,East Codyton,Alabama,65940,Switzerland
3e755b44-73ed-44f9-8334-b35bdc806f31,5116 Roger Cove Apt. 879,South Matthewport,Alabama,71774,Sao Tome and Principe
5c1e294e-26ef-4c48-a2ac-a683a09f813d,73712 Phillips Island Apt. 784,Brandonberg,Idaho,47236,Singapore
63bd03b2-0038-4032-8968-8fa10fd3ef61,3713 Decker Road,Christopherland,Indiana,14564,Senegal
857cb7f8-3e1c-41a4-adbd-950b85a5416c,70686 Jacob Burg,Elizabethmouth,Arizona,44074,Bosnia and Herzegovina
2ade9cda-fdc2-43b2-a6d8-c961e8acb6fe,88318 Pamela Falls,South Derek,Iowa,32638,Puerto Rico
c7a09847-7adc-4f39-ba56-17b849eda4e4,4976 Breanna Fields Apt. 645,Michaeltown,Ohio,07634,Hungary
df31f5fc-456e-48af-86b6-13222b80f5a8,6359 Daniel Extension,Charlesside,Alabama,05090,Guinea-Bissau
b8f5e173-ee6e-413a-bb35-4acbcb2b3846,92385 Amanda Court Apt. 795,Taylorland,Rhode Island,58008,Antarctica (the territory South of 60 deg S)
d74116e8-cc96-4ad5-af87-a0e333772c9f,759 Dean Brook Suite 516,Port Kevinton,Connecticut,18495,Eritrea
1a7da753-959d-4031-a63a-a0d310edf408,38607 Tamara Fall Apt. 820,Smithtown,Nevada,47749,Portugal
fe2bb560-9dab-42a7-8345-cd33d7508dab,997 Tran Brooks Suite 080,New Michael,Georgia,91492,South Georgia and the South Sandwich Islands
d6bb68d1-8c5a-4fdf-99ea-0d725d14f6af,59446 Acosta Heights Apt. 502,Tommyfurt,Rhode Island,39690,Slovenia
2ae3e4b2-ab12-4ce9-a36a-c20dff991258,56741 Alvarez Turnpike Apt. 252,West Jamestown,North Dakota,93150,Cape Verde
c12e5028-a0c9-4e4b-8d43-8b2bf508cae7,8642 Hernandez Stravenue,South John,Iowa,69506,Niue
db6e513b-de2c-4c4d-a079-5bc0fbc9de10,4538 David Groves Apt. 677,Vaughnton,Maine,10105,Svalbard & Jan Mayen Islands
9088281f-1fb8-45ff-890e-f1c5b32ce19a,847 Long Trail Suite 546,Gregoryfort,Michigan,04925,Ecuador
6a4aef4b-1a68-4ba3-8c35-880b328d1aad,16829 Wilson Keys Apt. 849,New Williamchester,Colorado,99550,British Indian Ocean Territory (Chagos Archipelago)
8e23d0fa-b504-42df-8862-6c7225dca7a8,26590 Brown Corner,Brandonmouth,Nevada,42954,French Guiana
b3b510a2-6c16-4216-92c6-c10e4fdbb7d4,42808 Corey Place,Geoffreyview,Wisconsin,33518,Jersey
d5732a42-e2d9-426e-8d50-5333b923e21a,8834 Glenn Glens Apt. 153,Pamport,New Jersey,89612,Wallis and Futuna
61556bb7-206b-4e72-a462-99ed13dd0224,84994 Blair Valleys,Quinnshire,Massachusetts,86497,Antarctica (the territory South of 60 deg S)
6da2bcee-f1cd-4f0f-b846-f24ac56afb2e,997 Tonya Rapids Apt. 294,Butlerbury,Ohio,60682,Iran
810a5184-0d0c-4cc2-b83d-c017a92e797b,02607 Cooper Mall,Jamiestad,Iowa,82749,Eritrea
e13a7176-26e5-4f4a-b25b-6082339ada63,959 Kelly Ports Apt. 116,East Jamesborough,Illinois,02894,Bahrain
59631732-ed9d-4240-ba6c-95954848d428,8550 Ferrell Course Apt. 493,Josephmouth,Kentucky,96827,Reunion
311973ba-46f0-4e27-a624-e04c71ea7988,580 Karen Street,Woodmouth,New Mexico,84154,Kazakhstan
da5a16c2-4f12-46e2-8be8-11c58495a3f4,37708 Herrera Springs,Nicholastown,West Virginia,76140,Belarus
89398f1c-39d9-4810-aeed-29f4b2f684b4,3226 Eric Summit Apt. 475,North Robert,Maryland,29768,Korea
a56f5a6a-c0b2-4b21-83f9-c91d87f0e4e4,16388 Ashley Islands,East Justin,Colorado,12464,Monaco
c603e15f-ed3d-4d80-8937-5ce2b6fc0560,560 Moreno Street,Thomasmouth,Nebraska,84808,Hungary
e89a2153-3958-4bdf-80be-e6ef84cd81a0,739 Phillips Land,Ruizstad,Nevada,77453,Heard Island and McDonald Islands
c0ecdeed-71ed-4a5c-8eb3-f437e36b094d,3987 Rick Ports,East Courtney,Connecticut,42997,Liberia
9ce87f88-6e0b-4c88-bc2c-eae7cbe7416e,4605 Candace Stravenue Apt. 478,East John,Wyoming,00970,India
40509353-3522-4b82-be44-1d4ac8f10645,93067 Michael Port Suite 830,Lopezmouth,South Dakota,75455,Guatemala
12c0d7b2-e8e8-42b6-a739-d2216c5e10ae,006 Austin Fords Suite 477,North Christopher,Massachusetts,19756,Kyrgyz Republic
6fdac60c-5c9c-46eb-b32f-6cca5d511ed0,5327 Keller Trace Suite 379,Staffordview,Tennessee,65011,Cape Verde
b3110563-4f29-4ece-8c6a-42f89be5314e,259 Burke Path,East Johnstad,Vermont,71614,Antigua and Barbuda
0c60b17d-7a3b-4971-b6aa-c5001670f053,04003 Freeman Falls,North Megan,Texas,94792,India
d6caf6c6-957a-4124-badd-3a7b4db23608,302 Anthony Light,Port Nathan,Virginia,54210,Northern Mariana Islands
020b8371-9ed0-4efd-a56c-bc913ce0ab03,445 James Court Suite 749,Lake Brianamouth,New Hampshire,65350,Tanzania
6707430d-508e-4889-a578-2d9888b81bd2,23045 Schneider Keys Apt. 363,North Paulahaven,Vermont,29434,Zambia
f563d4c6-aca3-48ca-ab58-2293a3df8828,8517 Schultz Cove,Gutierrezhaven,Louisiana,64699,Philippines
d6bcd715-9ad9-4fdb-904d-a8ef6df8446b,4918 Palmer Hollow Suite 699,Waltersborough,Ohio,54992,Poland
0159b971-a614-4631-9bda-c60dd0b0d2f4,711 Bailey Haven Apt. 354,Port Donnaview,Florida,18963,Myanmar
4ff02b26-679e-4d7e-8a53-9e8d609d2b47,242 Emily Shoals Apt. 995,Juliaborough,New York,42710,Bermuda
197a595c-783e-40b3-974d-e1c4e2f3e2f1,98364 Kayla Corner Suite 850,Stacyborough,Arizona,50956,Switzerland
982ccc0e-15ae-435e-b1fe-2bf9a8a62794,426 Bryant Bridge Apt. 018,Gillespiefort,North Dakota,94453,Monaco
501252a0-2710-488d-8ba8-62d400ad3e32,6267 Wheeler Valleys Suite 755,Claytonfort,Oklahoma,11564,Mauritius
c93f01f3-ff9b-424f-b69f-ba4338753a54,141 Allison Unions,Reedville,South Carolina,35857,Jordan
a080a655-ca4e-4e41-8450-ca5247edc766,041 Flores Tunnel Suite 503,Brownchester,North Dakota,52471,Cote d'Ivoire
5e6bc45d-4727-40ad-bbb9-0578190eaf22,6771 Odonnell Pass Suite 518,West Julianland,West Virginia,59634,Bangladesh
906ccf22-62c5-48b2-9ea6-054ef0300007,286 Jose Causeway,West Jacobfort,Hawaii,07174,Guam
4174850e-e8af-415c-9e53-4e1668c5d8f7,553 Delacruz Cliff,North Jennifer,North Dakota,55731,El Salvador
890e17dd-89f4-4e1d-bafb-fd95bdc83b7a,46901 Neal Ford,Robinton,Arkansas,51391,Ireland
54cc2f8e-6b9a-4865-991d-592b675fd749,529 King Bypass,Carlaborough,New Jersey,95934,Eritrea
266e4647-6e7d-4ca7-9839-9af292f1e355,8685 Jordan Lock,Floresborough,North Carolina,14551,Equatorial Guinea
beb39d0f-a579-45d1-80ed-30a3064f60d5,940 Tammy Summit,New Michaelshire,California,32105,Greece
cc762208-4f98-4931-aa0d-3556278c61e3,47886 Reyes Loop Apt. 558,Lake Randall,Wisconsin,86522,Honduras
ae026b63-2e6f-4697-99b9-563f3601142f,84867 Robinson Brook,Dawnville,Kansas,73309,South Africa
